43679.0	4.601363	0.268326	didntLike
22075.0	2.595564	1.115375	didntLike
36951.0	3.075975	0.286284	didntLike
31290.0	1.795307	0.194343	didntLike
35257.0	5.994413	0.800021	didntLike
62018.0	7.038266	1.458979	didntLike
44588.0	3.61777	0.493483	didntLike
38563.0	6.104317	0.099207	didntLike
75668.0	16.207776	0.584973	didntLike
53395.0	2.298696	0.559757	didntLike
71036.0	6.353608	1.645301	didntLike
71142.0	10.44278	0.33587	didntLike
37653.0	3.834509	1.346121	didntLike
76839.0	10.998587	0.584555	didntLike
38889.0	3.356646	0.32423	didntLike
48071.0	1.551934	0.130902	didntLike
41804.0	1.533216	1.007481	didntLike
67956.0	6.491596	0.032576	didntLike
38844.0	4.380388	0.748506	didntLike
74197.0	13.670988	1.687944	didntLike
72784.0	10.072779	0.75603	didntLike
31246.0	1.532611	1.433898	didntLike
49508.0	3.124909	1.670121	didntLike
65479.0	12.746636	1.560352	didntLike
77268.0	10.732563	0.545321	didntLike
28490.0	3.977403	0.766103	didntLike
35405.0	4.614771	1.027105	didntLike
67432.0	6.558239	0.667579	didntLike
69696.0	7.014973	1.494616	didntLike
40123.0	2.478529	1.568987	didntLike
46202.0	3.092056	0.490906	didntLike
22834.0	4.459495	0.538867	didntLike
71932.0	11.226654	0.384686	didntLike
77129.0	9.83612	1.05434	didntLike
37447.0	1.990976	0.378081	didntLike
62397.0	9.005302	0.485385	didntLike
36706.0	0.520807	1.476008	didntLike
25862.0	4.425992	1.363842	didntLike
63488.0	12.035355	0.831222	didntLike
30099.0	1.568653	0.684264	didntLike
64656.0	9.866276	0.685218	didntLike
66087.0	6.596604	1.653574	didntLike
59956.0	3.412967	1.03541	didntLike
51743.0	4.092035	0.075804	didntLike
55028.0	3.222443	0.121399	didntLike
42169.0	3.310699	1.521855	didntLike
52696.0	1.48047	1.02875	didntLike
42545.0	3.677287	0.244167	didntLike
24437.0	2.202967	1.370399	didntLike
68080.0	11.233094	0.492487	didntLike
59016.0	1.96557	0.005697	didntLike
68630.0	6.609989	1.083505	didntLike
71992.0	10.117445	1.299319	didntLike
76701.0	18.178822	1.473671	didntLike
69801.0	6.288742	0.112799	didntLike
41737.0	3.695937	1.543589	didntLike
79267.0	12.969999	1.568223	didntLike
52252.0	2.310828	1.436753	didntLike
69364.0	12.089835	0.521631	didntLike
37885.0	2.7288	0.331502	didntLike
69698.0	6.698371	0.240084	didntLike
69058.0	8.229125	0.195886	didntLike
29928.0	3.596002	1.485952	didntLike
64486.0	7.203216	1.624762	didntLike
39539.0	1.386107	1.41707	didntLike
66972.0	9.129253	0.594089	didntLike
44909.0	3.181399	0.359329	didntLike
37372.0	4.207717	1.289767	didntLike
39055.0	1.303323	1.23565	didntLike
72265.0	7.751808	0.192451	didntLike
49248.0	1.034538	1.585162	didntLike
69683.0	6.614543	0.153771	didntLike
55264.0	3.467074	1.231019	didntLike
69643.0	4.624115	1.185192	didntLike
29119.0	3.440948	0.078331	didntLike
51656.0	1.673603	0.732746	didntLike
71372.0	16.067108	0.974142	didntLike
37980.0	1.723201	0.310488	didntLike
42385.0	3.785045	0.876904	didntLike
22687.0	2.557561	0.123738	didntLike
73230.0	14.958998	0.526707	didntLike
68737.0	7.528533	1.657487	didntLike
86686.0	15.557263	1.430029	didntLike
24091.0	2.317302	1.411137	didntLike
61861.0	5.792231	1.615483	didntLike
47903.0	4.138435	0.475994	didntLike
69027.0	7.939406	1.325042	didntLike
78642.0	10.735384	0.705788	didntLike
76368.0	16.1439	0.558388	didntLike
75346.0	17.62535	0.339926	didntLike
26376.0	1.995833	0.267826	didntLike
62230.0	9.334332	0.198118	didntLike
71161.0	10.685084	0.678179	didntLike
33794.0	0.69763	0.966786	didntLike
69209.0	11.339537	1.06874	didntLike
65889.0	8.306512	0.41369	didntLike
61914.0	9.392269	0.151617	didntLike
79194.0	15.14946	0.53754	didntLike
63039.0	7.122363	1.630177	didntLike
51136.0	1.828412	1.013702	didntLike
64191.0	8.342034	1.388569	didntLike
43432.0	1.508394	0.652651	didntLike
57071.0	3.878569	1.377983	didntLike
72420.0	13.679237	0.025346	didntLike
65821.0	4.106727	1.085669	didntLike
71289.0	7.796874	0.052336	didntLike
46893.0	3.562976	0.445386	didntLike
55783.0	3.612548	1.551911	didntLike
74124.0	14.752342	1.15516	didntLike
66603.0	10.261887	1.628085	didntLike
65915.0	3.868359	0.128078	didntLike
65678.0	3.507965	0.028904	didntLike
62996.0	11.019254	0.427554	didntLike
36851.0	3.812387	0.655245	didntLike
68306.0	10.645275	0.693453	didntLike
29613.0	3.343473	1.312266	didntLike
22392.0	5.400155	0.193494	didntLike
51126.0	3.818754	0.590905	didntLike
24859.0	0.153467	0.766619	didntLike
61732.0	8.325167	0.028479	didntLike
71128.0	7.092089	1.216733	didntLike
70600.0	10.151966	0.993105	didntLike
81597.0	11.221874	1.395015	didntLike
69959.0	14.497963	1.019254	didntLike
80886.0	14.531655	0.380172	didntLike
55895.0	3.027528	0.885457	didntLike
31587.0	1.845967	0.488985	didntLike
70096.0	10.965926	1.212328	didntLike
53151.0	2.129921	1.477378	didntLike
58668.0	6.556676	0.055183	didntLike
70843.0	7.436056	1.479856	didntLike
70839.0	15.600252	0.021935	didntLike
64371.0	9.149678	0.874905	didntLike
60613.0	3.62011	0.287767	didntLike
74676.0	14.44574	1.21116	didntLike
68846.0	9.974715	0.669787	didntLike
